57281.5,57281.5,57282,57284,57273.2,57287.000000,4550.000000,57287.500000,4565.000000,57288.000000,12500.000000,57290.000000,2805.000000,57291.500000,5045.000000,57292.000000,15000.000000,57293.500000,18571.000000,57294.000000,16100.000000,57296.000000,2500.000000,57297.500000,10000.000000,57301.000000,6645.000000,57301.500000,13972.000000,57302.000000,6412.000000,57303.500000,20000.000000,57304.000000,10000.000000,57309.000000,45000.000000,57310.000000,30000.000000,57312.500000,20000.000000,57315.000000,12063.000000,57322.000000,9991.000000,57276.000000,62697.000000,57264.500000,3600.000000,57254.500000,2500.000000,57254.000000,7555.000000,57248.000000,15000.000000,57246.500000,3844.000000,57245.000000,20000.000000,57243.500000,12759.000000,57242.500000,10285.000000,57242.000000,23652.000000,57241.000000,12500.000000,57240.500000,12500.000000,57239.000000,9977.000000,57236.000000,59038.000000,57235.500000,128043.000000,57234.000000,15000.000000,57233.000000,13972.000000,57227.500000,10000.000000,57226.000000,2878.000000,57225.000000,3494.000000,57272.3
57246.5,57249.2,57253.8,57247.2,57245.5,57254.500000,2621.000000,57260.000000,3600.000000,57269.000000,15000.000000,57271.000000,6292.000000,57271.500000,19000.000000,57273.000000,5094.000000,57276.000000,6235.000000,57277.000000,15000.000000,57279.000000,45000.000000,57280.500000,165693.000000,57286.500000,10000.000000,57288.000000,12500.000000,57290.000000,1945.000000,57291.500000,10000.000000,57292.000000,9986.000000,57300.500000,11461.000000,57301.000000,60461.000000,57301.500000,13972.000000,57303.500000,140000.000000,57308.000000,7500.000000,57238.500000,12274.000000,57230.000000,3600.000000,57229.500000,4196.000000,57225.500000,2500.000000,57224.000000,45.000000,57223.000000,15138.000000,57222.500000,21622.000000,57222.000000,13972.000000,57217.500000,4833.000000,57213.000000,11645.000000,57212.500000,3158.000000,57212.000000,69792.000000,57211.500000,18202.000000,57211.000000,15000.000000,57210.000000,9972.000000,57205.000000,10000.000000,57204.000000,28091.000000,57203.500000,3141.000000,57199.500000,10000.000000,57199.000000,3041.000000,57249.6
57255,57249.2,57250,57247.2,57246.5,57262.000000,4050.000000,57262.500000,4770.000000,57264.000000,12500.000000,57268.000000,13483.000000,57268.500000,2500.000000,57270.000000,12500.000000,57272.000000,10000.000000,57275.500000,10000.000000,57276.000000,45000.000000,57277.000000,30000.000000,57278.500000,6325.000000,57281.000000,15000.000000,57282.000000,1916.000000,57282.500000,5000.000000,57283.500000,15000.000000,57285.000000,9985.000000,57290.500000,6647.000000,57291.500000,10000.000000,57293.000000,70017.000000,57300.500000,19400.000000,57248.000000,2700.000000,57236.500000,5260.000000,57236.000000,8199.000000,57234.000000,4775.000000,57231.000000,2500.000000,57227.000000,3823.000000,57226.500000,3600.000000,57222.500000,27500.000000,57222.000000,15966.000000,57220.000000,13972.000000,57217.000000,12500.000000,57216.000000,5000.000000,57214.500000,12940.000000,57214.000000,10000.000000,57212.000000,57112.000000,57211.500000,15000.000000,57208.000000,18202.000000,57206.000000,9971.000000,57204.000000,3844.000000,57203.500000,3141.000000,57249.4
57237.8,57237.8,57238.8,57241,57237.5,57243.500000,4050.000000,57244.500000,2500.000000,57245.500000,12500.000000,57247.000000,2607.000000,57250.000000,20328.000000,57250.500000,8293.000000,57251.500000,12500.000000,57253.000000,10000.000000,57254.500000,8890.000000,57258.000000,9982.000000,57258.500000,6277.000000,57259.000000,1975.000000,57260.000000,5000.000000,57261.000000,45000.000000,57261.500000,15000.000000,57262.000000,23999.000000,57267.000000,30000.000000,57267.500000,6682.000000,57272.500000,4422.000000,57275.500000,10000.000000,57232.000000,77954.000000,57220.500000,8261.000000,57219.500000,3839.000000,57215.000000,15000.000000,57214.000000,15095.000000,57211.500000,15000.000000,57211.000000,3971.000000,57208.000000,3600.000000,57204.500000,20177.000000,57204.000000,12500.000000,57201.500000,6276.000000,57201.000000,2500.000000,57198.500000,12500.000000,57194.500000,5000.000000,57193.000000,18202.000000,57190.000000,10000.000000,57184.500000,68013.000000,57184.000000,153481.000000,57181.500000,20171.000000,57181.000000,3044.000000,57230.8
57231.2,57231.2,57235.2,57236.2,57230.5,57237.500000,3600.000000,57240.000000,2329.000000,57245.500000,22500.000000,57247.500000,2500.000000,57249.500000,6505.000000,57251.500000,12500.000000,57253.500000,6831.000000,57254.500000,2094.000000,57256.000000,45000.000000,57260.000000,9980.000000,57261.500000,25000.000000,57262.000000,23999.000000,57264.500000,5000.000000,57265.000000,15000.000000,57271.500000,66910.000000,57272.000000,13504.000000,57275.500000,140000.000000,57276.000000,10000.000000,57277.000000,118350.000000,57278.000000,3030.000000,57225.000000,64012.000000,57223.000000,8103.000000,57215.000000,2343.000000,57209.500000,4294.000000,57207.500000,3600.000000,57207.000000,15000.000000,57205.000000,4538.000000,57204.000000,12500.000000,57203.500000,2500.000000,57201.000000,24512.000000,57200.500000,60000.000000,57198.500000,12500.000000,57197.500000,6418.000000,57195.500000,15000.000000,57195.000000,5000.000000,57191.500000,13972.000000,57190.000000,10000.000000,57189.500000,19123.000000,57189.000000,18202.000000,57187.000000,3494.000000,57231.1
57252.8,57252.8,57253.5,57253.8,57245.5,57259.500000,3159.000000,57261.500000,15450.000000,57262.000000,27599.000000,57263.500000,12500.000000,57265.000000,15000.000000,57265.500000,2500.000000,57269.500000,12500.000000,57270.000000,143971.000000,57272.000000,6409.000000,57274.500000,6279.000000,57276.000000,10000.000000,57277.500000,5000.000000,57279.000000,10000.000000,57280.500000,6575.000000,57281.000000,45000.000000,57282.500000,4103.000000,57286.000000,11457.000000,57289.000000,59356.000000,57289.500000,140000.000000,57291.000000,13972.000000,57246.000000,7882.000000,57245.500000,72898.000000,57244.500000,4000.000000,57240.000000,2237.000000,57232.000000,3600.000000,57225.500000,5233.000000,57224.500000,2500.000000,57221.000000,6288.000000,57220.500000,5324.000000,57219.000000,33057.000000,57218.500000,60000.000000,57215.000000,5000.000000,57214.000000,19594.000000,57213.500000,18202.000000,57212.000000,13972.000000,57211.000000,10000.000000,57210.500000,6839.000000,57209.000000,58264.000000,57207.000000,15000.000000,57198.500000,3844.000000,57248.5
57255.5,57255,57255.2,57256.2,57254.2,57261.000000,3600.000000,57261.500000,15000.000000,57263.500000,12500.000000,57264.000000,2500.000000,57265.000000,15000.000000,57269.000000,10000.000000,57272.000000,6409.000000,57273.500000,4377.000000,57274.500000,18779.000000,57276.000000,15000.000000,57279.500000,45000.000000,57280.500000,1901.000000,57283.000000,10000.000000,57286.500000,4533.000000,57287.000000,9985.000000,57290.000000,69263.000000,57290.500000,18865.000000,57291.000000,13972.000000,57292.500000,20000.000000,57298.000000,7500.000000,57250.000000,2416.000000,57249.000000,82060.000000,57235.500000,8527.000000,57233.000000,5073.000000,57232.500000,3600.000000,57231.000000,7382.000000,57225.500000,5233.000000,57222.500000,82500.000000,57221.000000,6288.000000,57220.500000,5324.000000,57217.000000,3844.000000,57216.500000,12500.000000,57214.000000,19594.000000,57212.000000,70936.000000,57211.500000,23202.000000,57211.000000,12500.000000,57210.500000,6839.000000,57207.000000,15000.000000,57200.000000,10000.000000,57195.500000,18494.000000,57250
57250,57250,57252.2,57253.2,57247.2,57257.000000,3600.000000,57257.500000,2500.000000,57260.500000,450.000000,57261.000000,450.000000,57261.500000,15000.000000,57263.500000,12500.000000,57265.000000,15000.000000,57267.500000,19520.000000,57268.000000,8239.000000,57269.500000,10000.000000,57271.500000,1941.000000,57272.000000,6409.000000,57273.500000,4377.000000,57274.500000,12500.000000,57276.000000,10000.000000,57279.500000,45000.000000,57280.000000,30000.000000,57280.500000,13972.000000,57281.000000,147055.000000,57283.000000,10000.000000,57243.000000,52973.000000,57235.500000,20000.000000,57233.000000,5073.000000,57228.500000,9398.000000,57226.500000,3600.000000,57221.000000,6288.000000,57220.000000,3976.000000,57217.000000,2500.000000,57216.500000,12500.000000,57214.000000,19594.000000,57212.000000,13972.000000,57211.500000,18202.000000,57211.000000,12500.000000,57210.500000,11839.000000,57207.500000,60064.000000,57207.000000,15000.000000,57200.000000,10000.000000,57198.500000,3494.000000,57195.500000,15000.000000,57195.000000,3844.000000,57243.5
57237.5,57237.5,57243.5,57239,57235.5,57244.500000,4050.000000,57248.500000,2500.000000,57251.000000,3073.000000,57259.500000,10000.000000,57260.000000,6626.000000,57260.500000,45000.000000,57261.000000,10000.000000,57261.500000,15000.000000,57262.000000,2087.000000,57263.000000,19246.000000,57263.500000,12500.000000,57264.000000,5000.000000,57265.000000,15000.000000,57267.500000,6706.000000,57273.000000,11457.000000,57273.500000,4377.000000,57274.000000,9983.000000,57274.500000,12500.000000,57276.000000,10000.000000,57279.000000,5063.000000,57230.500000,7593.000000,57227.500000,4878.000000,57226.500000,2096.000000,57220.500000,4140.000000,57217.500000,58456.000000,57215.500000,4353.000000,57213.500000,3600.000000,57212.000000,2500.000000,57208.000000,12500.000000,57207.000000,15000.000000,57204.000000,3844.000000,57203.000000,6296.000000,57202.500000,12500.000000,57200.500000,6315.000000,57200.000000,13972.000000,57199.500000,5000.000000,57196.500000,58538.000000,57196.000000,28676.000000,57195.500000,15000.000000,57193.000000,18202.000000,57236.5
57204.8,57204.2,57207.5,57206.2,57204.2,57210.500000,3600.000000,57217.500000,2500.000000,57220.000000,2680.000000,57226.500000,10000.000000,57227.000000,12500.000000,57227.500000,45000.000000,57229.000000,4747.000000,57230.500000,6545.000000,57231.000000,143730.000000,57232.000000,15000.000000,57232.500000,5000.000000,57233.000000,17315.000000,57235.500000,10000.000000,57237.500000,1911.000000,57238.500000,450.000000,57242.000000,66160.000000,57243.500000,15000.000000,57245.500000,9982.000000,57246.000000,4433.000000,57250.000000,6557.000000,57199.000000,2071.000000,57198.000000,4243.000000,57188.500000,4690.000000,57187.000000,7400.000000,57185.500000,15000.000000,57184.000000,23972.000000,57181.000000,12500.000000,57179.000000,20510.000000,57178.000000,6500.000000,57177.500000,3600.000000,57177.000000,5128.000000,57175.500000,18975.000000,57175.000000,2500.000000,57174.000000,15000.000000,57170.000000,9964.000000,57167.000000,5000.000000,57161.500000,10000.000000,57159.500000,74407.000000,57159.000000,22046.000000,57158.500000,12223.000000,57204.8
57159.8,57159.8,57159.2,57156.5,57150.5,57173.500000,3600.000000,57178.500000,12810.000000,57179.000000,45000.000000,57182.500000,5000.000000,57183.000000,10000.000000,57183.500000,60828.000000,57184.000000,16922.000000,57186.500000,10000.000000,57187.000000,30000.000000,57187.500000,450.000000,57188.500000,12500.000000,57194.000000,12950.000000,57195.000000,15000.000000,57200.000000,92579.000000,57201.000000,1901.000000,57206.500000,10000.000000,57207.000000,2999.000000,57213.000000,11457.000000,57213.500000,140000.000000,57220.000000,7500.000000,57146.000000,4688.000000,57142.500000,477.000000,57140.000000,13972.000000,57139.500000,4673.000000,57139.000000,4553.000000,57134.000000,6552.000000,57130.000000,11541.000000,57129.500000,3600.000000,57126.000000,15000.000000,57124.500000,5661.000000,57120.000000,25387.000000,57117.500000,70138.000000,57114.500000,12500.000000,57114.000000,477.000000,57111.500000,28091.000000,57111.000000,18202.000000,57106.500000,10000.000000,57105.000000,5000.000000,57094.500000,79303.000000,57094.000000,55706.000000,57157.5
57145.8,57141.2,57142.8,57140.2,57138.5,57157.500000,3600.000000,57158.000000,2500.000000,57160.000000,450.000000,57160.500000,44953.000000,57163.000000,10000.000000,57164.000000,450.000000,57166.000000,15000.000000,57166.500000,33999.000000,57167.000000,5000.000000,57167.500000,6428.000000,57170.500000,12500.000000,57171.500000,1964.000000,57174.000000,58248.000000,57174.500000,19695.000000,57176.000000,12500.000000,57177.000000,15000.000000,57182.000000,1915.000000,57182.500000,90400.000000,57185.000000,118130.000000,57187.000000,3106.000000,57134.000000,1848.000000,57125.000000,12187.000000,57122.500000,6355.000000,57122.000000,4554.000000,57121.500000,5004.000000,57120.000000,12500.000000,57119.500000,15000.000000,57117.000000,16100.000000,57115.000000,13972.000000,57114.500000,10000.000000,57110.500000,4334.000000,57110.000000,19867.000000,57109.500000,104288.000000,57108.000000,15000.000000,57107.500000,6426.000000,57105.500000,2500.000000,57104.000000,6.000000,57103.000000,61010.000000,57098.500000,10000.000000,57093.500000,70011.000000,57141.8
57143,57142.5,57145.8,57143.2,57144,57149.000000,3600.000000,57156.500000,2297.000000,57160.500000,44953.000000,57165.500000,2500.000000,57166.000000,15000.000000,57166.500000,33999.000000,57167.000000,4587.000000,57170.000000,12500.000000,57170.500000,12500.000000,57171.000000,4709.000000,57171.500000,2086.000000,57173.500000,10000.000000,57174.000000,6423.000000,57175.500000,6735.000000,57177.000000,15000.000000,57182.000000,5000.000000,57183.000000,19378.000000,57183.500000,4640.000000,57184.000000,6360.000000,57184.500000,68047.000000,57137.000000,2726.000000,57136.000000,4944.000000,57131.000000,7735.000000,57129.000000,4817.000000,57126.000000,72458.000000,57122.500000,6355.000000,57121.500000,5004.000000,57119.500000,15000.000000,57118.500000,2500.000000,57115.000000,13972.000000,57114.500000,13600.000000,57113.000000,12500.000000,57111.500000,5087.000000,57111.000000,5000.000000,57110.000000,19867.000000,57108.000000,15000.000000,57107.500000,6426.000000,57107.000000,12500.000000,57103.000000,1741.000000,57096.000000,72245.000000,57144.2
57137.2,57136.2,57139.5,57136.8,57143,57145.500000,3600.000000,57151.000000,2500.000000,57153.000000,450.000000,57154.000000,44953.000000,57159.500000,2041.000000,57160.000000,10000.000000,57163.000000,5000.000000,57166.000000,10680.000000,57166.500000,33999.000000,57170.000000,12500.000000,57170.500000,12500.000000,57173.000000,3922.000000,57175.000000,9966.000000,57175.500000,6735.000000,57176.500000,64619.000000,57177.000000,15000.000000,57180.500000,5871.000000,57184.000000,6360.000000,57185.000000,118130.000000,57186.000000,4139.000000,57129.000000,2238.000000,57127.000000,4644.000000,57125.000000,6468.000000,57124.500000,4563.000000,57119.500000,97918.000000,57119.000000,3876.000000,57115.500000,6556.000000,57115.000000,13972.000000,57114.500000,12500.000000,57113.000000,12500.000000,57108.500000,2569.000000,57108.000000,15000.000000,57107.500000,6426.000000,57107.000000,12500.000000,57106.000000,13118.000000,57104.500000,3600.000000,57103.500000,7109.000000,57101.500000,5000.000000,57098.000000,60835.000000,57097.500000,19758.000000,57140.2
57114.2,57117,57114.8,57114.5,57111.2,57130.500000,2500.000000,57136.000000,44953.000000,57140.500000,10000.000000,57142.500000,4551.000000,57145.000000,6223.000000,57145.500000,4050.000000,57146.000000,5000.000000,57148.500000,28618.000000,57149.000000,1964.000000,57152.500000,12500.000000,57154.500000,2840.000000,57157.500000,60825.000000,57161.500000,4619.000000,57162.500000,15000.000000,57163.500000,7062.000000,57166.000000,10680.000000,57166.500000,38653.000000,57167.500000,2939.000000,57170.500000,84128.000000,57174.000000,10000.000000,57098.000000,6700.000000,57095.000000,2500.000000,57093.500000,15000.000000,57093.000000,13972.000000,57088.000000,18992.000000,57087.500000,14671.000000,57086.000000,3600.000000,57084.500000,1191.000000,57082.000000,6696.000000,57080.500000,5000.000000,57080.000000,10000.000000,57074.000000,71670.000000,57072.500000,9948.000000,57072.000000,66818.000000,57069.000000,35591.000000,57067.500000,18202.000000,57066.500000,2497.000000,57065.500000,20000.000000,57063.000000,23999.000000,57060.000000,3844.000000,57116.2
57099,57099,57098.2,57099.2,57095.2,57109.500000,3600.000000,57110.000000,10000.000000,57110.500000,2500.000000,57116.000000,17480.000000,57118.000000,5000.000000,57119.000000,500.000000,57119.500000,7257.000000,57120.500000,44953.000000,57121.500000,14983.000000,57124.000000,6693.000000,57125.000000,20065.000000,57126.500000,7147.000000,57127.000000,60085.000000,57129.500000,123750.000000,57131.000000,70364.000000,57140.500000,9961.000000,57141.500000,15000.000000,57142.500000,27001.000000,57146.500000,7651.000000,57147.000000,2977.000000,57088.500000,4000.000000,57086.500000,7537.000000,57084.000000,15000.000000,57082.500000,4221.000000,57076.000000,6478.000000,57075.500000,5409.000000,57075.000000,12500.000000,57072.500000,15000.000000,57070.500000,3600.000000,57069.500000,13972.000000,57069.000000,21574.000000,57062.500000,6277.000000,57062.000000,4802.000000,57061.000000,10000.000000,57060.000000,20561.000000,57058.500000,2500.000000,57052.500000,62701.000000,57052.000000,18202.000000,57051.000000,9944.000000,57050.000000,10000.000000,57097.2
57085,57083.8,57081.2,57087.2,57084.2,57095.000000,2500.000000,57096.500000,2705.000000,57097.000000,450.000000,57099.000000,4354.000000,57107.000000,6925.000000,57108.500000,12500.000000,57111.000000,44953.000000,57113.500000,6790.000000,57115.500000,6577.000000,57116.000000,27500.000000,57124.000000,19362.000000,57124.500000,10000.000000,57127.000000,70547.000000,57127.500000,15000.000000,57129.000000,140000.000000,57129.500000,123750.000000,57136.000000,3844.000000,57137.000000,10000.000000,57138.500000,7500.000000,57139.000000,10000.000000,57075.000000,2034.000000,57071.000000,4505.000000,57063.500000,27500.000000,57063.000000,3799.000000,57061.500000,3600.000000,57061.000000,10000.000000,57058.500000,28972.000000,57057.500000,12500.000000,57053.000000,6474.000000,57052.500000,6556.000000,57051.000000,113509.000000,57050.000000,2500.000000,57047.000000,22513.000000,57043.500000,179.000000,57041.500000,15000.000000,57040.000000,9942.000000,57033.500000,19184.000000,57033.000000,69692.000000,57032.500000,2860.000000,57027.000000,3844.000000,57084.6
